0.429044,   0.472204,   0.515339,   0.558426,   0.583955,   0.644347,   0.68708,   0.729645,   0.77196,   0.813974,   0.855634,    ; 

0.21102,   0.229361,   0.247932,   0.267018,   0.286233,   0.306338,   0.3268,   0.346382,   0.369512,   0.393001,   0.417734,   ; 

0.21102,   0.229361,   0.247932,   0.267018,   0.286233,   0.306338,   0.3268,   0.346382,   0.369512,   0.393001,   0.417734,   ; 

0.211013,   0.229354,   0.247926,   0.267014,   0.286231,   0.306339,   0.326804,   0.346389,   0.369525,   0.39302,   0.417122,   ; 

0.206494,   0.227514,   0.249745,   0.273517,   0.299,   0.323884,   0.356254,   0.389321,   0.430493,   0.472226,   0.504901,   ; 

0.277767,   0.299769,   0.321679,   0.343409,   0.362728,   0.385859,   0.404399,   0.424278,   0.444592,   0.463605,   0.484197,   ; 

0.636829,   0.69722,   0.764064,   0.831089,   0.898431,   0.966258,   1.0348,   1.11492,   1.18635,   1.27117,   1.35925,   ; 

0.276133,   0.298694,   0.31985,   0.340904,   0.361803,   0.381902,   0.402887,   0.423065,   0.441536,   0.461665,   0.469199,   ; 

0.259159,   0.278926,   0.300273,   0.3199,   0.339809,   0.359253,   0.378424,   0.392098,   0.416273,   0.432405,   0.453261,   ; 

0.468076,   0.521014,   0.575539,   0.631877,   0.670527,   0.751021,   0.792899,   0.858655,   0.930934,   1.01072,   1.10116,   ; 

0.484382,   0.542762,   0.587785,   0.652283,   0.741381,   0.80419,   0.903081,   0.983396,   1.05621,   1.12423,   1.18763,   ; 

0.465888,   0.51818,   0.555538,   0.627168,   0.684279,   0.74347,   0.78252,   0.8461,   0.914034,   0.987406,   1.06904,   ; 

0.465034,   0.50243,   0.554763,   0.625383,   0.682046,   0.719529,   0.801454,   0.841615,   0.908028,   0.978879,   1.0571,   ; 

0.464459,   0.516334,   0.569526,   0.624211,   0.680494,   0.738768,   0.777132,   0.838936,   0.903986,   0.974345,   1.05017,   ; 

0.463767,   0.515424,   0.568365,   0.622751,   0.678764,   0.736513,   0.796305,   0.834916,   0.923001,   0.967515,   1.04179,   ; 

0.46688,   0.519459,   0.573546,   0.629279,   0.687025,   0.746905,   0.786959,   0.874728,   0.921608,   0.997643,   1.08375,   ; 

0.463272,   0.514796,   0.551934,   0.621758,   0.67745,   0.734886,   0.772316,   0.832502,   0.895849,   0.96345,   1.03634,   ; 

0.463947,   0.515651,   0.568695,   0.62311,   0.679212,   0.737063,   0.796977,   0.859258,   0.900191,   0.969249,   1.0437,   ; 

0.463668,   0.515298,   0.568205,   0.622551,   0.659532,   0.736207,   0.795931,   0.857775,   0.922452,   0.967068,   1.0412,   ; 

0.463383,   0.514936,   0.56775,   0.604664,   0.677723,   0.73522,   0.794713,   0.832803,   0.89723,   0.964872,   1.03784,   ; 

0.463502,   0.515088,   0.567941,   0.622219,   0.678018,   0.714515,   0.772819,   0.857026,   0.897644,   0.965401,   1.03853,   ; 

0.451815,   0.516793,   0.570105,   0.624937,   0.681489,   0.739878,   0.80061,   0.840981,   0.906255,   0.976932,   1.05487,   ; 

