0.458589,   0.505209,   0.551838,   0.598483,   0.645147,   0.691828,   0.738455,   0.754547,   0.831821,   0.878569,   0.925243,    ; 

1.73798,   1.72231,   1.70522,   1.68676,   1.66695,   1.64587,   1.62357,   1.60012,   1.57559,   1.55039,   1.52473,   ; 

1.73798,   1.72231,   1.70522,   1.68676,   1.66695,   1.64587,   1.62357,   1.60012,   1.57559,   1.55039,   1.52473,   ; 

1.7391,   1.72344,   1.70637,   1.68791,   1.66812,   1.64706,   1.62477,   1.60133,   1.57682,   1.55163,   1.52597,   ; 

1.28493,   1.26199,   1.23743,   1.21179,   1.186,   1.16157,   1.12548,   0.90704,   0.795638,   0.872774,   0.929474,   ; 

1.17167,   1.14631,   1.1201,   1.09448,   1.03137,   0.930141,   0.844578,   0.771691,   0.848572,   0.904025,   0.957958,   ; 

1.01817,   0.985369,   0.901826,   0.732966,   0.665749,   0.738177,   0.792809,   0.845388,   0.89736,   0.948595,   1.00054,   ; 

0.864608,   0.725486,   0.664311,   0.620605,   0.689027,   0.743323,   0.796141,   0.847687,   0.898546,   0.948383,   0.997671,   ; 

239.348,   4.59891,   0.211214,   -478.261,   -115.097,   0.464263,   0.561318,   0.643264,   0.715108,   0.780171,   0.84049,   ; 

-7.61507,   -26.6152,   1.72751e+06,   21.5491,   0.263517,   0.331086,   0.423084,   0.540754,   0.636164,   0.716367,   0.78686,   ; 

-7.79277,   -6966.66,   94.5834,   12.3742,   -21.8104,   -23.0541,   -14.2248,   -46.805,   0.23537,   490.13,   -43.7726,   ; 

23.1684,   -3633.25,   0.234864,   166.497,   0.291018,   163.784,   88.8049,   0.364245,   0.436964,   0.484013,   0.536767,   ; 

0.246206,   0.25986,   0.319068,   0.360699,   0.406395,   0.456416,   0.510685,   0.568614,   0.629115,   0.691139,   0.753696,   ; 

0.264698,   0.281185,   0.351987,   0.402807,   0.458193,   0.51714,   0.578287,   0.640116,   0.701531,   0.761865,   0.820789,   ; 

-292.374,   2709.07,   -2111.17,   0.52721,   0.59365,   0.651696,   0.706069,   0.75793,   0.808553,   0.858203,   0.907173,   ; 

0.715328,   0.729077,   0.746355,   0.767202,   0.766925,   0.817901,   0.847265,   0.878881,   0.91281,   0.948234,   0.985227,   ; 

0.451766,   0.497768,   0.544284,   0.590547,   0.636908,   0.683354,   0.729875,   0.776458,   0.822743,   0.837379,   0.915824,   ; 

0.393935,   0.436049,   0.478571,   0.550142,   0.593005,   0.640597,   0.689668,   0.737395,   0.783987,   0.831868,   0.857937,   ; 

0.452565,   0.498648,   0.545157,   0.591474,   0.637879,   0.684358,   0.730902,   0.777501,   0.823862,   0.870557,   0.917004,   ; 

0.400668,   0.467111,   0.513793,   0.56189,   0.608942,   0.65613,   0.703415,   0.750761,   0.797299,   0.843941,   0.89067,   ; 

0.863056,   0.83218,   0.881051,   0.930755,   0.981189,   1.03086,   1.0805,   1.13011,   1.18035,   1.23179,   1.28305,   ; 

0.39994,   0.466452,   0.511829,   0.560025,   0.608236,   0.655411,   0.702684,   0.749109,   0.795661,   0.842321,   0.889072,   ; 

0.39971,   0.466294,   0.511665,   0.559856,   0.60806,   0.655231,   0.701519,   0.74892,   0.795467,   0.842123,   0.888871,   ; 

-161.596,   1.07792,   0.724135,   0.730783,   0.750119,   0.777472,   0.810084,   0.846599,   0.885826,   0.894866,   0.969546,   ; 

2.83528,   -8.20213,   -5.83949,   -644.183,   13.1955,   -249.923,   0.887003,   -3.08631,   -29.7113,   -431.748,   37.4487,   ; 

-41.9936,   -1.46705,   4.64892,   0.801102,   0.796751,   0.809829,   0.833458,   0.863825,   0.898977,   0.937304,   0.977422,   ; 

0.439208,   0.485486,   0.532641,   0.579251,   0.625392,   0.671667,   0.718625,   0.7651,   0.811119,   0.857763,   0.904465,   ; 

0.391675,   0.43393,   0.485197,   0.518735,   0.591653,   0.636156,   0.683986,   0.731909,   0.778544,   0.826636,   0.873508,   ; 

1.06778,   1.45749,   0.65898,   0.653489,   0.693976,   -68.4655,   1.24506,   0.886886,   0.889609,   0.954033,   3.00407,   ; 

0.599435,   0.563886,   0.605835,   0.999722,   1.65132,   0.900412,   0.814291,   0.837851,   0.914771,   44.9783,   2.27121,   ; 

0.511979,   0.572875,   0.97759,   1.34438,   0.760261,   0.750101,   0.795576,   1.15089,   63.1503,   1.13631,   1.01083,   ; 

-54.9783,   0.588642,   0.60758,   0.666806,   -1.90935,   1.53191,   0.859687,   0.845635,   0.891899,   1.36865,   1.68852,   ; 

0.459212,   0.50566,   0.552169,   0.598729,   0.645329,   0.691963,   0.738622,   0.754649,   0.831869,   0.878599,   0.925259,   ; 

0.459241,   0.505691,   0.552201,   0.598762,   0.645364,   0.691999,   0.738591,   0.754669,   0.831909,   0.87864,   0.925301,   ; 

0.459243,   0.505692,   0.552203,   0.598763,   0.645365,   0.692001,   0.738593,   0.75467,   0.83191,   0.878642,   0.925303,   ; 

0.459259,   0.505708,   0.55222,   0.598781,   0.645384,   0.69202,   0.738612,   0.754681,   0.831931,   0.878664,   0.925325,   ; 

0.459255,   0.505704,   0.552215,   0.598776,   0.645379,   0.692014,   0.738607,   0.754678,   0.831925,   0.878657,   0.925318,   ; 

0.459255,   0.505704,   0.552215,   0.598776,   0.645379,   0.692014,   0.738607,   0.754678,   0.831925,   0.878657,   0.925318,   ; 

0.459806,   0.506124,   0.55254,   0.599032,   0.645582,   0.692178,   0.73874,   0.754794,   0.832016,   0.878734,   0.925383,   ; 

0.45956,   0.505933,   0.552389,   0.598912,   0.645485,   0.6921,   0.738676,   0.754738,   0.831972,   0.878696,   0.925351,   ; 

0.458974,   0.505492,   0.552052,   0.598649,   0.645277,   0.691933,   0.73854,   0.75462,   0.831879,   0.878619,   0.925285,   ; 

0.458797,   0.505361,   0.551953,   0.598572,   0.645217,   0.691885,   0.738501,   0.754586,   0.831852,   0.878596,   0.925266,   ; 

0.458683,   0.505278,   0.55189,   0.598524,   0.645179,   0.691854,   0.738476,   0.754565,   0.831835,   0.878581,   0.925254,   ; 

0.45865,   0.505254,   0.551872,   0.59851,   0.645168,   0.691845,   0.738469,   0.754558,   0.83183,   0.878577,   0.92525,   ; 

0.458609,   0.505223,   0.551849,   0.598492,   0.645154,   0.691834,   0.738459,   0.754551,   0.831824,   0.878572,   0.925245,   ; 

